id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p,player_info,team_info,PlayerID,MLBAMId,MinorMasterId,age,AgeDisplayOld,Bats,Throws,Position,UPURL,MLB_FullName,MLB_ShortName,MLB_AbbName,age_days,age_p,pscore,score_p,level
682729,Jonatan Clase,1702,417,361,258,92,55,21,4,12,110,26.4,49,11.8,201,784,0.255,0.259,0.338,0.343,0.435,0.423,0.335,0.335,0.325,25.6,88.0,15.0,36.4,21,8.1,5.0,5.1,0.27037037037037037,0.5938271604938271,0.8407407407407408,0.8135802469135802,0.7716049382716049,0.5456790123456791,0.5407407407407407,0.6222222222222222,0.5160493827160494,0.7086419753086419,0.4901234567901235,"{'UPId': '26599', 'PlayerId': 26599, 'MLBAMId': 682729, 'MinorMasterId': 'sa3008787', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Jonatan Clase', 'FirstName': 'Jonatan', 'LastName': 'Clase', 'firstLastName': 'Jonatan Clase', 'NameKorean': None, 'Height': 70, 'Weight': 150, 'BirthDate': '2002-05-23T00:00:00', 'Bats': 'B', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2024-04-15T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/jonatan-clase/26599/stats?position=OF', 'HeightDisplay': '5\'10""', 'Age': 23, 'AgeToday': 22, 'AgeYears': 22, 'AgeMonths': 6, 'AgeDays': 26, 'AgeDisplayOld': '22 years, 6 months, 26 days', 'BirthDateDisplay': '5/23/2002', 'DeathDateDisplay': None, 'servicetime': '0.000', 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '22 years, 6 months, 26 days'}","{'mlbamid': 682729, 'playerid': 26599, 'minormasterid': 'sa3008787', 'masterid': '26599', 'teamid': 14, 'minorfranchid': 334, 'transdate': '2024-09-19T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 14, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '26599', 'MLB_FullName': 'Toronto Blue Jays', 'MLB_ShortName': 'Blue Jays', 'MLB_AbbName': 'TOR', 'MiLB_FullName': None, 'llevel1': 'MLB'}",26599.0,682729,sa3008787,22,"22 years, 6 months, 26 days",B,R,OF,/players/jonatan-clase/26599/stats?position=OF,Toronto Blue Jays,Blue Jays,TOR,8236,0.9679012345679012,19.381923487273284,0.9209876543209876,AAA
681987,Nate Eaton,1701,457,426,320,107,60,30,1,16,108,23.6,27,5.9,214,846,0.251,0.216,0.298,0.267,0.439,0.347,0.317,0.27,0.299,25.3,85.5,17.0,32.5,19,5.9,4.2,7.0,0.454320987654321,0.04567901234567901,0.25925925925925924,0.42098765432098767,0.10246913580246914,0.571604938271605,0.14320987654320988,0.7654320987654321,0.3234567901234568,0.49382716049382713,0.10617283950617284,"{'UPId': '25055', 'PlayerId': 25055, 'MLBAMId': 681987, 'MinorMasterId': 'sa3007074', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Nathan Eaton', 'FirstName': 'Nate', 'LastName': 'Eaton', 'firstLastName': 'Nate Eaton', 'NameKorean': None, 'Height': 71, 'Weight': 185, 'BirthDate': '1996-12-22T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': 'Virginia Military Institute', 'Debut': '2022-07-14T00:00:00', 'LastGame': '2023-06-23T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2023, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/nate-eaton/25055/stats?position=OF', 'HeightDisplay': '5\'11""', 'Age': 28, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 11, 'AgeDays': 27, 'AgeDisplayOld': '27 years, 11 months, 27 days', 'BirthDateDisplay': '12/22/1996', 'DeathDateDisplay': None, 'servicetime': '0.058', 'urlHeadshot': None, 'minSeason': 2022, 'maxSeason': 2023, 'AgeDisplay': '27 years, 11 months, 27 days'}","{'mlbamid': 681987, 'playerid': 25055, 'minormasterid': 'sa3007074', 'masterid': '25055', 'teamid': 3, 'minorfranchid': 28, 'transdate': '2024-11-26T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 7, 'lminorfranchid': 15, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '25055', 'MLB_FullName': 'Boston Red Sox', 'MLB_ShortName': 'Red Sox', 'MLB_AbbName': 'BOS', 'MiLB_FullName': None, 'llevel1': 'AAA'}",25055.0,681987,sa3007074,27,"27 years, 11 months, 27 days",R,R,OF,/players/nate-eaton/25055/stats?position=OF,Boston Red Sox,Red Sox,BOS,10212,0.3802469135802469,2.6166620941929586,0.21728395061728395,AAA
570481,Erik González,1694,461,432,341,105,74,24,1,6,94,20.4,24,5.2,226,860,0.243,0.241,0.284,0.283,0.345,0.322,0.276,0.268,0.296,26.3,86.3,5.0,33.7,9,2.6,2.0,6.9,0.6407407407407407,0.03209876543209877,0.6296296296296297,0.2518518518518518,0.09506172839506173,0.5148148148148148,0.24444444444444444,0.05185185185185185,0.37530864197530867,0.13950617283950617,0.11728395061728394,"{'UPId': '13369', 'PlayerId': 13369, 'MLBAMId': 570481, 'MinorMasterId': 'sa506001', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'erik gonzalez', 'FirstName': 'Erik', 'LastName': 'Gonzalez', 'firstLastName': 'Erik González', 'NameKorean': None, 'Height': 75, 'Weight': 205, 'BirthDate': '1991-08-31T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '3B/SS', 'BirthCity': '', 'College': '', 'Debut': '2016-07-16T00:00:00', 'LastGame': '2022-06-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2018, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/erik-gonzalez/13369/stats?position=3B/SS', 'HeightDisplay': '6\'3""', 'Age': 33, 'AgeToday': 33, 'AgeYears': 33, 'AgeMonths': 3, 'AgeDays': 20, 'AgeDisplayOld': '33 years, 3 months, 20 days', 'BirthDateDisplay': '8/31/1991', 'DeathDateDisplay': None, 'servicetime': '4.165', 'urlHeadshot': None, 'minSeason': 2016, 'maxSeason': 2022, 'AgeDisplay': '33 years, 3 months, 20 days'}","{'mlbamid': 570481, 'playerid': 13369, 'minormasterid': 'sa506001', 'masterid': '13369', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 18, 'lminorfranchid': 25, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '13369', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",13369.0,570481,sa506001,33,"33 years, 3 months, 20 days",R,R,3B/SS,/players/erik-gonzalez/13369/stats?position=3B/SS,Free Agent,,,12155,0.044444444444444446,0.27868312757201646,0.019753086419753086,AAA
677588,José Tena,1693,437,400,286,112,71,21,2,18,115,26.3,34,7.8,265,871,0.28,0.251,0.339,0.312,0.477,0.424,0.352,0.321,0.351,30.4,91.1,6.0,50.0,23,8.0,5.3,5.9,0.2802469135802469,0.16296296296296298,0.7641975308641975,0.8185185185185185,0.6666666666666666,0.26049382716049385,0.9555555555555556,0.06790123456790123,0.9839506172839506,0.6975308641975309,0.2839506172839506,"{'UPId': '23691', 'PlayerId': 23691, 'MLBAMId': 677588, 'MinorMasterId': 'sa3005482', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'jose tena', 'FirstName': 'Jose', 'LastName': 'Tena', 'firstLastName': 'José Tena', 'NameKorean': None, 'Height': 71, 'Weight': 195, 'BirthDate': '2001-03-20T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': '3B', 'BirthCity': '', 'College': '', 'Debut': '2023-08-05T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/jose-tena/23691/stats?position=3B', 'HeightDisplay': '5\'11""', 'Age': 24, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 8, 'AgeDays': 29, 'AgeDisplayOld': '23 years, 8 months, 29 days', 'BirthDateDisplay': '3/20/2001', 'DeathDateDisplay': None, 'servicetime': '0.000', 'urlHeadshot': None, 'minSeason': 2023, 'maxSeason': 2024, 'AgeDisplay': '23 years, 8 months, 29 days'}","{'mlbamid': 677588, 'playerid': 23691, 'minormasterid': 'sa3005482', 'masterid': '23691', 'teamid': 24, 'minorfranchid': 324, 'transdate': '2024-08-10T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 24, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '23691', 'MLB_FullName': 'Washington Nationals', 'MLB_ShortName': 'Nationals', 'MLB_AbbName': 'WSN', 'MiLB_FullName': None, 'llevel1': 'MLB'}",23691.0,677588,sa3005482,23,"23 years, 8 months, 29 days",L,R,3B,/players/jose-tena/23691/stats?position=3B,Washington Nationals,Nationals,WSN,8664,0.908641975308642,19.98227099527511,0.9382716049382716,AAA
668723,Ryan Vilade,1690,440,392,290,109,70,24,2,13,108,24.5,37,8.4,225,838,0.278,0.263,0.343,0.332,0.449,0.43,0.343,0.333,0.347,26.8,90.2,14.0,43.1,24,8.3,5.5,4.9,0.3962962962962963,0.2222222222222222,0.8790123456790123,0.8555555555555555,0.7567901234567901,0.4901234567901235,0.9,0.5432098765432098,0.854320987654321,0.7234567901234568,0.5493827160493827,"{'UPId': '22165', 'PlayerId': 22165, 'MLBAMId': 668723, 'MinorMasterId': 'sa3004256', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'ryan vilade', 'FirstName': 'Ryan', 'LastName': 'Vilade', 'firstLastName': 'Ryan Vilade', 'NameKorean': None, 'Height': 74, 'Weight': 226, 'BirthDate': '1999-02-18T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2021-09-18T00:00:00', 'LastGame': '2024-08-10T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/ryan-vilade/22165/stats?position=OF', 'HeightDisplay': '6\'2""', 'Age': 26, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 10, 'AgeDays': 1, 'AgeDisplayOld': '25 years, 10 months, 1 days', 'BirthDateDisplay': '2/18/1999', 'DeathDateDisplay': None, 'servicetime': '0.016', 'urlHeadshot': None, 'minSeason': 2021, 'maxSeason': 2024, 'AgeDisplay': '25 years, 10 months, 1 day'}","{'mlbamid': 668723, 'playerid': 22165, 'minormasterid': 'sa3004256', 'masterid': '22165', 'teamid': 28, 'minorfranchid': 150, 'transdate': '2024-11-28T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 6, 'lminorfranchid': 6, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '22165', 'MLB_FullName': 'St. Louis Cardinals', 'MLB_ShortName': 'Cardinals', 'MLB_AbbName': 'STL', 'MiLB_FullName': None, 'llevel1': 'AAA'}",22165.0,668723,sa3004256,25,"25 years, 10 months, 1 days",R,R,OF,/players/ryan-vilade/22165/stats?position=OF,St. Louis Cardinals,Cardinals,STL,9426,0.7086419753086419,16.00393537570492,0.8567901234567902,AAA
656308,Michael Chavis,1683,451,406,311,105,62,26,1,16,97,21.5,32,7.1,245,864,0.259,0.252,0.328,0.323,0.446,0.398,0.336,0.317,0.302,28.4,88.4,13.0,35.7,23,7.4,5.1,6.8,0.562962962962963,0.10987654320987654,0.7802469135802469,0.7049382716049383,0.608641975308642,0.38395061728395063,0.608641975308642,0.4703703703703704,0.454320987654321,0.6246913580246913,0.13333333333333333,"{'UPId': '17321', 'PlayerId': 17321, 'MLBAMId': 656308, 'MinorMasterId': 'sa828673', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'michael chavis', 'FirstName': 'Michael', 'LastName': 'Chavis', 'firstLastName': 'Michael Chavis', 'NameKorean': None, 'Height': 70, 'Weight': 190, 'BirthDate': '1995-08-11T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '1B/2B', 'BirthCity': '', 'College': '', 'Debut': '2019-04-20T00:00:00', 'LastGame': '2023-10-01T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2019, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/michael-chavis/17321/stats?position=1B/2B', 'HeightDisplay': '5\'10""', 'Age': 29, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 4, 'AgeDays': 8, 'AgeDisplayOld': '29 years, 4 months, 8 days', 'BirthDateDisplay': '8/11/1995', 'DeathDateDisplay': None, 'servicetime': '3.089', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_20436187.png', 'minSeason': 2019, 'maxSeason': 2023, 'AgeDisplay': '29 years, 4 months, 8 days'}","{'mlbamid': 656308, 'playerid': 17321, 'minormasterid': 'sa828673', 'masterid': '17321', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 4, 'lminorfranchid': 21, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '17321', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",17321.0,656308,sa828673,29,"29 years, 4 months, 8 days",R,R,1B/2B,/players/michael-chavis/17321/stats?position=1B/2B,Free Agent,,,10713,0.2222222222222222,3.7451303155006856,0.2938271604938272,AAA
677956,Rece Hinds,1668,420,379,222,79,45,18,2,14,159,37.9,36,8.6,343,855,0.208,0.205,0.281,0.278,0.377,0.379,0.288,0.287,0.313,40.1,89.0,12.0,40.1,30,13.5,7.1,9.2,0.014814814814814815,0.24074074074074073,0.13950617283950617,0.6160493827160494,0.2271604938271605,0.022222222222222223,0.7037037037037037,0.3950617283950617,0.6962962962962963,0.9555555555555556,0.02962962962962963,"{'UPId': '27493', 'PlayerId': 27493, 'MLBAMId': 677956, 'MinorMasterId': 'sa1169587', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'rece hinds', 'FirstName': 'Rece', 'LastName': 'Hinds', 'firstLastName': 'Rece Hinds', 'NameKorean': None, 'Height': 76, 'Weight': 215, 'BirthDate': '2000-09-05T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2024-07-08T00:00:00', 'LastGame': '2024-09-25T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/rece-hinds/27493/stats?position=OF', 'HeightDisplay': '6\'4""', 'Age': 24, 'AgeToday': 24, 'AgeYears': 24, 'AgeMonths': 3, 'AgeDays': 14, 'AgeDisplayOld': '24 years, 3 months, 14 days', 'BirthDateDisplay': '9/5/2000', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '24 years, 3 months, 14 days'}","{'mlbamid': 677956, 'playerid': 27493, 'minormasterid': 'sa1169587', 'masterid': '27493', 'teamid': 18, 'minorfranchid': 317, 'transdate': '2024-08-27T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-25T00:00:00', 'lseason': 2024, 'lteamid': 18, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '27493', 'MLB_FullName': 'Cincinnati Reds', 'MLB_ShortName': 'Reds', 'MLB_AbbName': 'CIN', 'MiLB_FullName': None, 'llevel1': 'MLB'}",27493.0,677956,sa1169587,24,"24 years, 3 months, 14 days",R,R,OF,/players/rece-hinds/27493/stats?position=OF,Cincinnati Reds,Reds,CIN,8864,0.8641975308641975,13.613778387440938,0.8049382716049382,AAA
641779,Charles Leblanc,1666,411,338,239,86,51,20,3,12,103,25.1,66,16.1,162,663,0.254,0.222,0.377,0.352,0.438,0.353,0.358,0.32,0.326,24.4,86.2,17.0,33.9,18,7.5,4.4,3.7,0.34814814814814815,0.9197530864197531,0.3271604938271605,0.4444444444444444,0.6493827160493827,0.6370370370370371,0.22839506172839505,0.7654320987654321,0.3790123456790123,0.6395061728395062,0.8308641975308642,"{'UPId': '19813', 'PlayerId': 19813, 'MLBAMId': 641779, 'MinorMasterId': 'sa738521', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'charles leblanc', 'FirstName': 'Charles', 'LastName': 'Leblanc', 'firstLastName': 'Charles Leblanc', 'NameKorean': None, 'Height': 75, 'Weight': 195, 'BirthDate': '1996-06-03T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '2B/3B', 'BirthCity': '', 'College': 'Pittsburgh', 'Debut': '2022-07-30T00:00:00', 'LastGame': '2024-09-18T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2022, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/charles-leblanc/19813/stats?position=2B/3B', 'HeightDisplay': '6\'3""', 'Age': 29, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 6, 'AgeDays': 16, 'AgeDisplayOld': '28 years, 6 months, 16 days', 'BirthDateDisplay': '6/3/1996', 'DeathDateDisplay': None, 'servicetime': '0.069', 'urlHeadshot': None, 'minSeason': 2022, 'maxSeason': 2024, 'AgeDisplay': '28 years, 6 months, 16 days'}","{'mlbamid': 641779, 'playerid': 19813, 'minormasterid': 'sa738521', 'masterid': '19813', 'teamid': 16, 'minorfranchid': 29, 'transdate': '2024-11-14T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-18T00:00:00', 'lseason': 2024, 'lteamid': 1, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '19813', 'MLB_FullName': 'Atlanta Braves', 'MLB_ShortName': 'Braves', 'MLB_AbbName': 'ATL', 'MiLB_FullName': None, 'llevel1': 'MLB'}",19813.0,641779,sa738521,28,"28 years, 6 months, 16 days",R,R,2B/3B,/players/charles-leblanc/19813/stats?position=2B/3B,Atlanta Braves,Braves,ATL,10416,0.30617283950617286,5.26050297210791,0.4,AAA
665966,Carlos Narvaez,1665,402,335,234,85,54,20,0,11,105,26.1,55,13.7,232,734,0.254,0.227,0.368,0.349,0.412,0.354,0.346,0.319,0.332,31.6,89.7,14.0,42.3,15,6.4,3.7,5.4,0.29259259259259257,0.8024691358024691,0.4074074074074074,0.45308641975308644,0.6333333333333333,0.20617283950617285,0.8296296296296296,0.5432098765432098,0.8012345679012346,0.5469135802469136,0.4185185185185185,"{'UPId': '19722', 'PlayerId': 19722, 'MLBAMId': 665966, 'MinorMasterId': 'sa916966', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Carlos Narvaez', 'FirstName': 'Carlos', 'LastName': 'Narvaez', 'firstLastName': 'Carlos Narvaez', 'NameKorean': None, 'Height': 71, 'Weight': 190, 'BirthDate': '1998-11-26T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'C', 'BirthCity': '', 'College': '', 'Debut': '2024-07-20T00:00:00', 'LastGame': '2024-08-10T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/carlos-narvaez/19722/stats?position=C', 'HeightDisplay': '5\'11""', 'Age': 26, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 0, 'AgeDays': 23, 'AgeDisplayOld': '26 years, 0 months, 23 days', 'BirthDateDisplay': '11/26/1998', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '26 years, 23 days'}","{'mlbamid': 665966, 'playerid': 19722, 'minormasterid': 'sa916966', 'masterid': '19722', 'teamid': 3, 'minorfranchid': 315, 'transdate': '2024-12-11T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 9, 'lminorfranchid': 4, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '19722', 'MLB_FullName': 'Boston Red Sox', 'MLB_ShortName': 'Red Sox', 'MLB_AbbName': 'BOS', 'MiLB_FullName': None, 'llevel1': 'AAA'}",19722.0,665966,sa916966,26,"26 years, 0 months, 23 days",R,R,C,/players/carlos-narvaez/19722/stats?position=C,Boston Red Sox,Red Sox,BOS,9513,0.671604938271605,14.691565310166133,0.8246913580246914,AAA
669200,Mason McCoy,1663,419,376,273,95,61,26,3,5,105,25.1,39,9.3,208,764,0.253,0.212,0.325,0.288,0.378,0.281,0.31,0.259,0.336,27.2,84.7,17.0,23.4,3,1.1,0.7,4.9,0.34814814814814815,0.3,0.20864197530864198,0.056790123456790124,0.04567901234567901,0.4679012345679012,0.07654320987654321,0.7654320987654321,0.05555555555555555,0.037037037037037035,0.5493827160493827,"{'UPId': '22232', 'PlayerId': 22232, 'MLBAMId': 669200, 'MinorMasterId': 'sa3002758', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'mason mccoy', 'FirstName': 'Mason', 'LastName': 'McCoy', 'firstLastName': 'Mason McCoy', 'NameKorean': None, 'Height': 71, 'Weight': 185, 'BirthDate': '1995-03-31T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'SS', 'BirthCity': '', 'College': 'Iowa', 'Debut': '2023-08-30T00:00:00', 'LastGame': '2024-09-14T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/mason-mccoy/22232/stats?position=SS', 'HeightDisplay': '5\'11""', 'Age': 30, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 8, 'AgeDays': 19, 'AgeDisplayOld': '29 years, 8 months, 19 days', 'BirthDateDisplay': '3/31/1995', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2023, 'maxSeason': 2024, 'AgeDisplay': '29 years, 8 months, 19 days'}","{'mlbamid': 669200, 'playerid': 22232, 'minormasterid': 'sa3002758', 'masterid': '22232', 'teamid': 29, 'minorfranchid': 11, 'transdate': '2024-12-05T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-14T00:00:00', 'lseason': 2024, 'lteamid': 29, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '22232', 'MLB_FullName': 'San Diego Padres', 'MLB_ShortName': 'Padres', 'MLB_AbbName': 'SDP', 'MiLB_FullName': None, 'llevel1': 'MLB'}",22232.0,669200,sa3002758,29,"29 years, 8 months, 19 days",R,R,SS,/players/mason-mccoy/22232/stats?position=SS,San Diego Padres,Padres,SDP,10844,0.18765432098765433,0.6185642432556014,0.06172839506172839,AAA
678391,Jorbit Vivas,1657,421,346,280,78,49,18,2,9,70,16.6,58,13.8,195,778,0.225,0.219,0.348,0.345,0.367,0.31,0.321,0.303,0.255,25.1,83.9,16.0,26.8,7,2.5,1.7,5.7,0.854320987654321,0.8098765432098766,0.3074074074074074,0.15555555555555556,0.4345679012345679,0.5962962962962963,0.03950617283950617,0.6925925925925925,0.1259259259259259,0.12222222222222222,0.3493827160493827,"{'UPId': 'sa3005511', 'PlayerId': None, 'MLBAMId': 678391, 'MinorMasterId': 'sa3005511', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Jorbit Vivas', 'FirstName': 'Jorbit', 'LastName': 'Vivas', 'firstLastName': 'Jorbit Vivas', 'NameKorean': None, 'Height': 69, 'Weight': 171, 'BirthDate': '2001-03-09T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': '2B/3B', 'BirthCity': 'Puerto Cabello', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/jorbit-vivas/sa3005511/stats?position=2B/3B', 'HeightDisplay': '5\'9""', 'Age': 24, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 9, 'AgeDays': 10, 'AgeDisplayOld': '23 years, 9 months, 10 days', 'BirthDateDisplay': '3/9/2001', 'DeathDateDisplay': None, 'servicetime': '0.000', 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '23 years, 9 months, 10 days'}","{'mlbamid': 678391, 'playerid': None, 'minormasterid': 'sa3005511', 'masterid': 'sa3005511', 'teamid': 9, 'minorfranchid': 340, 'transdate': '2024-10-31T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 9, 'lminorfranchid': 4, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3005511', 'MLB_FullName': 'New York Yankees', 'MLB_ShortName': 'Yankees', 'MLB_AbbName': 'NYY', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,678391,sa3005511,23,"23 years, 9 months, 10 days",L,R,2B/3B,/players/jorbit-vivas/sa3005511/stats?position=2B/3B,New York Yankees,Yankees,NYY,8675,0.9061728395061729,9.68262459990855,0.6419753086419753,AAA
