id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,velo,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p,velo_p,player_info,team_info,PlayerID,MLBAMId,MinorMasterId,age,Bats,Throws,Position,UPURL,MLB_FullName,MLB_ShortName,MLB_AbbName
669372,J.T. Ginn,1236,323,287,218,79,59,9,1,10,69,21.4,29,9.0,140,568,0.275,0.233,0.354,0.318,0.418,0.329,0.341,0.292,0.332,24.6,88.1,7.0,37.2,9,4.1,2.8,6.2,92.3,0.3595360824742268,0.6507731958762887,0.5,0.7551546391752577,0.663659793814433,0.3247422680412371,0.39819587628865977,0.875,0.3634020618556701,0.8002577319587629,0.8414948453608248,0.4332425068119891,"{'UPId': '27889', 'PlayerId': 27889, 'MLBAMId': 669372, 'MinorMasterId': 'sa3014428', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'J.T. Ginn', 'FirstName': 'J.T.', 'LastName': 'Ginn', 'firstLastName': 'J.T. Ginn', 'NameKorean': None, 'Height': 74, 'Weight': 200, 'BirthDate': '1999-05-20T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2024-08-21T00:00:00', 'LastGame': '2024-09-26T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/jt-ginn/27889/stats?position=P', 'HeightDisplay': '6\'2""', 'Age': 26, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 6, 'AgeDays': 20, 'AgeDisplayOld': '25 years, 6 months, 20 days', 'BirthDateDisplay': '5/20/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '25 years, 6 months, 20 days'}","{'mlbamid': 669372, 'playerid': 27889, 'minormasterid': 'sa3014428', 'masterid': '27889', 'teamid': 10, 'minorfranchid': 19, 'transdate': '2024-06-02T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-26T00:00:00', 'lseason': 2024, 'lteamid': 10, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '27889', 'MLB_FullName': 'Athletics', 'MLB_ShortName': 'Athletics', 'MLB_AbbName': 'ATH', 'MiLB_FullName': None, 'llevel1': 'MLB'}",27889.0,669372,sa3014428,25,R,R,P,/players/jt-ginn/27889/stats?position=P,Athletics,Athletics,ATH
673257,Victor Santos,1236,328,288,233,83,57,12,5,9,60,18.3,32,9.8,151,609,0.288,0.258,0.36,0.335,0.458,0.391,0.353,0.32,0.33,24.8,86.9,14.0,33.0,15,6.4,4.6,4.7,92.9,0.16623711340206185,0.5567010309278351,0.15850515463917525,0.2603092783505155,0.31829896907216493,0.34149484536082475,0.7100515463917526,0.46649484536082475,0.6920103092783505,0.38917525773195877,0.2912371134020619,0.5517711171662125,"{'UPId': 'sa3025107', 'PlayerId': None, 'MLBAMId': 821670, 'MinorMasterId': 'sa3025107', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': None, 'FirstName': 'Victor', 'LastName': 'Santos', 'firstLastName': 'Victor Santos', 'NameKorean': None, 'Height': 72, 'Weight': 153, 'BirthDate': '2007-04-19T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'Santo Domingo', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/victor-santos/sa3025107/stats?position=P', 'HeightDisplay': '6\'0""', 'Age': 18, 'AgeToday': 17, 'AgeYears': 17, 'AgeMonths': 7, 'AgeDays': 22, 'AgeDisplayOld': '17 years, 7 months, 22 days', 'BirthDateDisplay': '4/19/2007', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '17 years, 7 months, 22 days'}","{'mlbamid': 821670, 'playerid': None, 'minormasterid': 'sa3025107', 'masterid': 'sa3025107', 'teamid': 2, 'minorfranchid': 217, 'transdate': '2024-06-02T00:00:00', 'tlevel': 'DSL', 'lgamedate': '2024-08-20T00:00:00', 'lseason': 2024, 'lteamid': 2, 'lminorfranchid': 217, 'llevel': 'DSL', 'mlevel': None, 'cplayerid': 'sa3025107', 'MLB_FullName': 'Baltimore Orioles', 'MLB_ShortName': 'Orioles', 'MLB_AbbName': 'BAL', 'MiLB_FullName': None, 'llevel1': 'DSL'}",,821670,sa3025107,17,L,L,P,/players/victor-santos/sa3025107/stats?position=P,Baltimore Orioles,Orioles,BAL
702303,Riley Martin,1229,273,222,134,51,30,14,1,6,91,33.3,44,16.1,170,486,0.23,0.188,0.363,0.334,0.383,0.279,0.334,0.289,0.352,35.0,89.1,6.0,44.8,4,3.0,1.5,4.4,93.2,0.9690721649484536,0.07087628865979381,0.9355670103092784,0.9381443298969072,0.7023195876288659,0.9329896907216495,0.14561855670103094,0.9097938144329897,0.03865979381443299,0.9342783505154639,0.18943298969072164,0.5885558583106267,"{'UPId': 'sa3017601', 'PlayerId': None, 'MLBAMId': 702303, 'MinorMasterId': 'sa3017601', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Riley Martin', 'FirstName': 'Riley', 'LastName': 'Martin', 'firstLastName': 'Riley Martin', 'NameKorean': None, 'Height': 73, 'Weight': 215, 'BirthDate': '1998-03-19T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'Salem', 'College': 'Quincy, IL', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/riley-martin/sa3017601/stats?position=P', 'HeightDisplay': '6\'1""', 'Age': 27, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 8, 'AgeDays': 21, 'AgeDisplayOld': '26 years, 8 months, 21 days', 'BirthDateDisplay': '3/19/1998', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '26 years, 8 months, 21 days'}","{'mlbamid': 702303, 'playerid': None, 'minormasterid': 'sa3017601', 'masterid': 'sa3017601', 'teamid': 17, 'minorfranchid': 10, 'transdate': '2024-09-04T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 17, 'lminorfranchid': 10, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3017601', 'MLB_FullName': 'Chicago Cubs', 'MLB_ShortName': 'Cubs', 'MLB_AbbName': 'CHC', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,702303,sa3017601,26,L,L,P,/players/riley-martin/sa3017601/stats?position=P,Chicago Cubs,Cubs,CHC
656726,Sam McWilliams,1223,289,243,158,63,31,17,1,14,88,30.4,41,14.2,203,584,0.259,0.209,0.367,0.326,0.51,0.367,0.376,0.311,0.34,34.8,89.2,16.0,37.3,14,8.9,4.8,6.2,96.1,0.9020618556701031,0.14948453608247422,0.7938144329896907,0.42912371134020616,0.43041237113402064,0.9265463917525774,0.13659793814432988,0.3170103092783505,0.3556701030927835,0.08762886597938144,0.8414948453608248,0.9455040871934605,"{'UPId': 'sa3008053', 'PlayerId': None, 'MLBAMId': 681955, 'MinorMasterId': 'sa3008053', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'sam mcwilliams (lad)', 'FirstName': 'Sam', 'LastName': 'McWilliams', 'firstLastName': 'Sam McWilliams', 'NameKorean': None, 'Height': 72, 'Weight': 178, 'BirthDate': '1998-05-26T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '2B', 'BirthCity': 'Mendenhall', 'College': 'Meridian CC, MS', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/sam-mcwilliams/sa3008053/stats?position=2B', 'HeightDisplay': '6\'0""', 'Age': 27, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 6, 'AgeDays': 15, 'AgeDisplayOld': '26 years, 6 months, 15 days', 'BirthDateDisplay': '5/26/1998', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '26 years, 6 months, 15 days'}","{'mlbamid': 681955, 'playerid': None, 'minormasterid': 'sa3008053', 'masterid': 'sa3008053', 'teamid': 22, 'minorfranchid': 1, 'transdate': '2024-10-26T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2021-09-18T00:00:00', 'lseason': 2021, 'lteamid': 22, 'lminorfranchid': 107, 'llevel': 'A+', 'mlevel': 'AA', 'cplayerid': 'sa3008053', 'MLB_FullName': 'Los Angeles Dodgers', 'MLB_ShortName': 'Dodgers', 'MLB_AbbName': 'LAD', 'MiLB_FullName': None, 'llevel1': 'A+'}",,681955,sa3008053,26,R,R,2B,/players/sam-mcwilliams/sa3008053/stats?position=2B,Los Angeles Dodgers,Dodgers,LAD
607755,Andrew Vasquez,1223,324,277,218,77,55,13,1,8,63,19.4,31,9.6,110,508,0.278,0.242,0.37,0.341,0.419,0.347,0.348,0.312,0.329,21.7,84.5,13.0,27.5,9,4.1,2.8,4.6,86.2,0.2268041237113402,0.586340206185567,0.3337628865979381,0.625,0.4110824742268041,0.1481958762886598,0.9780927835051546,0.5579896907216495,0.9497422680412371,0.8002577319587629,0.2615979381443299,0.008174386920980926,"{'UPId': '19482', 'PlayerId': 19482, 'MLBAMId': 607755, 'MinorMasterId': 'sa602686', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'andrew vasquez', 'FirstName': 'Andrew', 'LastName': 'Vasquez', 'firstLastName': 'Andrew Vasquez', 'NameKorean': None, 'Height': 78, 'Weight': 235, 'BirthDate': '1993-09-14T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': '', 'College': 'Westmont', 'Debut': '2018-09-01T00:00:00', 'LastGame': '2023-09-30T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2023, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/andrew-vasquez/19482/stats?position=P', 'HeightDisplay': '6\'6""', 'Age': 31, 'AgeToday': 31, 'AgeYears': 31, 'AgeMonths': 2, 'AgeDays': 26, 'AgeDisplayOld': '31 years, 2 months, 26 days', 'BirthDateDisplay': '9/14/1993', 'DeathDateDisplay': None, 'servicetime': '0.139', 'urlHeadshot': None, 'minSeason': 2018, 'maxSeason': 2023, 'AgeDisplay': '31 years, 2 months, 26 days'}","{'mlbamid': 607755, 'playerid': 19482, 'minormasterid': 'sa602686', 'masterid': '19482', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 6, 'lminorfranchid': 6, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '19482', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",19482.0,607755,sa602686,31,L,L,P,/players/andrew-vasquez/19482/stats?position=P,Free Agent,,
669145,Bruce Zimmermann,1223,330,300,227,78,54,14,2,8,75,22.7,25,7.6,168,617,0.26,0.242,0.321,0.307,0.4,0.362,0.316,0.297,0.32,27.2,86.8,10.0,32.6,10,4.4,3.0,6.1,89.2,0.44716494845360827,0.7951030927835051,0.3337628865979381,0.4690721649484536,0.615979381443299,0.5322164948453608,0.7229381443298969,0.7628865979381443,0.7139175257731959,0.7396907216494846,0.8170103092783505,0.06403269754768393,"{'UPId': '20370', 'PlayerId': 20370, 'MLBAMId': 669145, 'MinorMasterId': 'sa3004810', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'bruce zimmermann', 'FirstName': 'Bruce', 'LastName': 'Zimmermann', 'firstLastName': 'Bruce Zimmermann', 'NameKorean': None, 'Height': 73, 'Weight': 215, 'BirthDate': '1995-02-09T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': '', 'College': 'Mount Olive', 'Debut': '2020-09-17T00:00:00', 'LastGame': '2023-09-30T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2021, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/bruce-zimmermann/20370/stats?position=P', 'HeightDisplay': '6\'1""', 'Age': 30, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 10, 'AgeDays': 1, 'AgeDisplayOld': '29 years, 10 months, 1 days', 'BirthDateDisplay': '2/9/1995', 'DeathDateDisplay': None, 'servicetime': '1.105', 'urlHeadshot': None, 'minSeason': 2020, 'maxSeason': 2023, 'AgeDisplay': '29 years, 10 months, 1 day'}","{'mlbamid': 669145, 'playerid': 20370, 'minormasterid': 'sa3004810', 'masterid': '20370', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-15T00:00:00', 'lseason': 2024, 'lteamid': 2, 'lminorfranchid': 26, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '20370', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",20370.0,669145,sa3004810,29,L,L,P,/players/bruce-zimmermann/20370/stats?position=P,Free Agent,,
676720,Tommy Romero,1221,294,255,190,55,32,14,1,8,66,22.4,36,12.2,156,568,0.216,0.227,0.316,0.329,0.373,0.388,0.306,0.318,0.258,27.5,89.1,17.0,38.9,12,6.3,4.1,5.2,90.7,0.4252577319587629,0.3234536082474227,0.5927835051546392,0.2770618556701031,0.3389175257731959,0.5657216494845361,0.14561855670103094,0.2345360824742268,0.23840206185567012,0.41494845360824745,0.48195876288659795,0.18664850136239783,"{'UPId': '23465', 'PlayerId': 23465, 'MLBAMId': 676720, 'MinorMasterId': 'sa3004469', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'tommy romero', 'FirstName': 'Tommy', 'LastName': 'Romero', 'firstLastName': 'Tommy Romero', 'NameKorean': None, 'Height': 74, 'Weight': 225, 'BirthDate': '1997-07-08T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'Eastern Florida State', 'Debut': '2022-04-12T00:00:00', 'LastGame': '2022-10-01T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2022, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/tommy-romero/23465/stats?position=P', 'HeightDisplay': '6\'2""', 'Age': 27, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 5, 'AgeDays': 2, 'AgeDisplayOld': '27 years, 5 months, 2 days', 'BirthDateDisplay': '7/8/1997', 'DeathDateDisplay': None, 'servicetime': '0.011', 'urlHeadshot': None, 'minSeason': 2022, 'maxSeason': 2022, 'AgeDisplay': '27 years, 5 months, 2 days'}","{'mlbamid': 676720, 'playerid': 23465, 'minormasterid': 'sa3004469', 'masterid': '23465', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-19T00:00:00', 'lseason': 2024, 'lteamid': 30, 'lminorfranchid': 9, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '23465', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",23465.0,676720,sa3004469,27,R,R,P,/players/tommy-romero/23465/stats?position=P,Free Agent,,
676428,Brant Hurter,1216,321,286,218,80,54,15,3,8,70,21.8,23,7.2,127,545,0.28,0.263,0.352,0.343,0.437,0.432,0.345,0.343,0.343,23.3,90.8,8.0,45.9,17,7.8,5.3,3.9,92.1,0.38144329896907214,0.8518041237113402,0.10824742268041238,0.08118556701030928,0.1018041237113402,0.25128865979381443,0.01804123711340206,0.8466494845360825,0.02577319587628866,0.17654639175257733,0.0979381443298969,0.385558583106267,"{'UPId': '30133', 'PlayerId': 30133, 'MLBAMId': 676428, 'MinorMasterId': 'sa3018091', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Brant Hurter', 'FirstName': 'Brant', 'LastName': 'Hurter', 'firstLastName': 'Brant Hurter', 'NameKorean': None, 'Height': 78, 'Weight': 250, 'BirthDate': '1998-09-06T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2024-08-04T00:00:00', 'LastGame': '2024-09-27T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/brant-hurter/30133/stats?position=P', 'HeightDisplay': '6\'6""', 'Age': 26, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 3, 'AgeDays': 4, 'AgeDisplayOld': '26 years, 3 months, 4 days', 'BirthDateDisplay': '9/6/1998', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '26 years, 3 months, 4 days'}","{'mlbamid': 676428, 'playerid': 30133, 'minormasterid': 'sa3018091', 'masterid': '30133', 'teamid': 6, 'minorfranchid': 320, 'transdate': '2024-08-04T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-27T00:00:00', 'lseason': 2024, 'lteamid': 6, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '30133', 'MLB_FullName': 'Detroit Tigers', 'MLB_ShortName': 'Tigers', 'MLB_AbbName': 'DET', 'MiLB_FullName': None, 'llevel1': 'MLB'}",30133.0,676428,sa3018091,26,L,L,P,/players/brant-hurter/30133/stats?position=P,Detroit Tigers,Tigers,DET
680732,Sean Burke,1206,276,235,151,46,23,10,1,12,86,31.2,36,13.0,190,574,0.196,0.186,0.308,0.3,0.4,0.297,0.312,0.274,0.245,33.1,88.0,17.0,29.8,7,4.6,2.5,5.0,94.7,0.9226804123711341,0.2538659793814433,0.9420103092783505,0.8981958762886598,0.8724226804123711,0.8930412371134021,0.42912371134020616,0.2345360824742268,0.865979381443299,0.7087628865979382,0.4072164948453608,0.8079019073569482,"{'UPId': '29878', 'PlayerId': 29878, 'MLBAMId': 680732, 'MinorMasterId': 'sa3017461', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Sean Burke', 'FirstName': 'Sean', 'LastName': 'Burke', 'firstLastName': 'Sean Burke', 'NameKorean': None, 'Height': 78, 'Weight': 230, 'BirthDate': '1999-12-18T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2024-09-10T00:00:00', 'LastGame': '2024-09-28T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/sean-burke/29878/stats?position=P', 'HeightDisplay': '6\'6""', 'Age': 25, 'AgeToday': 24, 'AgeYears': 24, 'AgeMonths': 11, 'AgeDays': 22, 'AgeDisplayOld': '24 years, 11 months, 22 days', 'BirthDateDisplay': '12/18/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '24 years, 11 months, 22 days'}","{'mlbamid': 680732, 'playerid': 29878, 'minormasterid': 'sa3017461', 'masterid': '29878', 'teamid': 4, 'minorfranchid': 338, 'transdate': '2024-09-10T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-28T00:00:00', 'lseason': 2024, 'lteamid': 4, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '29878', 'MLB_FullName': 'Chicago White Sox', 'MLB_ShortName': 'White Sox', 'MLB_AbbName': 'CHW', 'MiLB_FullName': None, 'llevel1': 'MLB'}",29878.0,680732,sa3017461,24,R,R,P,/players/sean-burke/29878/stats?position=P,Chicago White Sox,White Sox,CHW
593833,Wander Suero,1205,282,243,173,47,28,11,0,8,71,25.2,32,11.3,178,607,0.193,0.177,0.301,0.287,0.337,0.273,0.288,0.26,0.236,29.3,85.9,24.0,26.0,6,3.5,2.1,6.5,,0.6481958762886598,0.3865979381443299,0.9600515463917526,0.9484536082474226,0.9561855670103093,0.6932989690721649,0.8634020618556701,0.01288659793814433,0.9780927835051546,0.8814432989690721,0.895618556701031,,"{'UPId': '15855', 'PlayerId': 15855, 'MLBAMId': 593833, 'MinorMasterId': 'sa548041', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'wander suero', 'FirstName': 'Wander', 'LastName': 'Suero', 'firstLastName': 'Wander Suero', 'NameKorean': None, 'Height': 76, 'Weight': 216, 'BirthDate': '1991-09-15T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2018-05-01T00:00:00', 'LastGame': '2024-04-09T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2019, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/wander-suero/15855/stats?position=P', 'HeightDisplay': '6\'4""', 'Age': 33, 'AgeToday': 33, 'AgeYears': 33, 'AgeMonths': 2, 'AgeDays': 25, 'AgeDisplayOld': '33 years, 2 months, 25 days', 'BirthDateDisplay': '9/15/1991', 'DeathDateDisplay': None, 'servicetime': '3.095', 'urlHeadshot': None, 'minSeason': 2018, 'maxSeason': 2024, 'AgeDisplay': '33 years, 2 months, 25 days'}","{'mlbamid': 593833, 'playerid': 15855, 'minormasterid': 'sa548041', 'masterid': '15855', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-10-10T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 21, 'lminorfranchid': 14, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '15855', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",15855.0,593833,sa548041,33,R,R,P,/players/wander-suero/15855/stats?position=P,Free Agent,,
663767,Chase Shugart,1203,310,268,192,64,46,10,1,7,80,25.8,32,10.3,148,519,0.239,0.237,0.329,0.331,0.362,0.363,0.308,0.311,0.308,28.5,86.1,12.0,33.9,11,5.7,3.5,4.4,95.7,0.6881443298969072,0.5038659793814433,0.43041237113402064,0.45618556701030927,0.43041237113402064,0.6314432989690721,0.8311855670103093,0.645618556701031,0.6172680412371134,0.529639175257732,0.18943298969072164,0.9196185286103542,"{'UPId': '21544', 'PlayerId': 21544, 'MLBAMId': 663767, 'MinorMasterId': 'sa3008548', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Chase Shugart', 'FirstName': 'Chase', 'LastName': 'Shugart', 'firstLastName': 'Chase Shugart', 'NameKorean': None, 'Height': 70, 'Weight': 200, 'BirthDate': '1996-10-24T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'Texas', 'Debut': '2024-08-15T00:00:00', 'LastGame': '2024-09-28T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/chase-shugart/21544/stats?position=P', 'HeightDisplay': '5\'10""', 'Age': 28, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 1, 'AgeDays': 16, 'AgeDisplayOld': '28 years, 1 months, 16 days', 'BirthDateDisplay': '10/24/1996', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '28 years, 1 month, 16 days'}","{'mlbamid': 663767, 'playerid': 21544, 'minormasterid': 'sa3008548', 'masterid': '21544', 'teamid': 3, 'minorfranchid': 315, 'transdate': '2024-09-23T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-28T00:00:00', 'lseason': 2024, 'lteamid': 3, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '21544', 'MLB_FullName': 'Boston Red Sox', 'MLB_ShortName': 'Red Sox', 'MLB_AbbName': 'BOS', 'MiLB_FullName': None, 'llevel1': 'MLB'}",21544.0,663767,sa3008548,28,L,R,P,/players/chase-shugart/21544/stats?position=P,Boston Red Sox,Red Sox,BOS
674681,Michael Plassmeyer,1202,316,289,207,93,49,28,6,10,86,27.2,13,4.1,162,610,0.322,0.24,0.367,0.293,0.564,0.407,0.394,0.304,0.421,26.6,88.7,19.0,38.6,17,8.2,5.4,4.5,89.3,0.7693298969072165,0.9974226804123711,0.3646907216494845,0.16752577319587628,0.5360824742268041,0.48711340206185566,0.23067010309278352,0.11469072164948453,0.2615979381443299,0.13015463917525774,0.22938144329896906,0.07084468664850137,"{'UPId': '23191', 'PlayerId': 23191, 'MLBAMId': 674681, 'MinorMasterId': 'sa3006962', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Michael Plassmeyer', 'FirstName': 'Michael', 'LastName': 'Plassmeyer', 'firstLastName': 'Michael Plassmeyer', 'NameKorean': None, 'Height': 74, 'Weight': 197, 'BirthDate': '1996-11-05T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': '', 'College': 'Missouri', 'Debut': '2022-08-23T00:00:00', 'LastGame': '2023-09-30T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2023, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/michael-plassmeyer/23191/stats?position=P', 'HeightDisplay': '6\'2""', 'Age': 28, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 1, 'AgeDays': 5, 'AgeDisplayOld': '28 years, 1 months, 5 days', 'BirthDateDisplay': '11/5/1996', 'DeathDateDisplay': None, 'servicetime': '0.003', 'urlHeadshot': None, 'minSeason': 2022, 'maxSeason': 2023, 'AgeDisplay': '28 years, 1 month, 5 days'}","{'mlbamid': 674681, 'playerid': 23191, 'minormasterid': 'sa3006962', 'masterid': '23191', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 27, 'lminorfranchid': 12, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '23191', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",23191.0,674681,sa3006962,28,L,L,P,/players/michael-plassmeyer/23191/stats?position=P,Free Agent,,
